time,ISONE,F,E,G,D,C,B,A,H,I,K,J,IESO,PJM
6519,9384.12693179,1164.847430003,727.0638310509959,1069.0919589,450.47393367,1516.1011036999982,938.408251436,1489.1667435300026,326.2043422,729.6,2567.348288,6453.1,10412.14242238,14423.8195082
6520,9499.490179190001,1175.3772870809998,744.8032145530036,1098.3921136,472.03106753,1515.4117270149993,938.3169724740001,1475.2345514700007,322.0542587,736.9,2673.362141,6511.9,10540.14352084,14601.1379307
6521,9693.78617306,1270.569348323,797.8564727480007,1124.8807921,483.30688817,1586.059185126998,971.040624074,1509.6150017800007,337.6297056,739.9,2761.241982,6481.6,10755.72431797,14899.7795005
6522,9765.38002326,1323.6968453999998,819.2501845210024,1129.7016824,491.74990944000007,1628.9942460279963,1006.308076525,1520.849117840002,334.3630915,745.3,2770.029703,6417.7,10835.16115096,15009.8224266
6523,9716.64763174,1352.0685591830002,815.4159627000013,1124.5145461,476.68813071,1639.3163057009995,1025.337126287,1522.4474605300024,329.5954784,737.2,2699.349764,6297.9,10781.09021033,14934.9185786
6524,9788.55826824,1381.2420081700002,825.7150657270006,1122.7064844,458.48482627000004,1649.814607824999,1058.9882790299998,1568.446678610003,332.3431651,738.8,2651.442218,6268.3,10860.8785419,15045.448411500001
6525,9464.53801878,1328.8429019589998,796.2173520649968,1066.9371188,416.16995232,1579.246744333998,1028.094478559,1533.100304880001,316.2419558,715.5,2520.5991910000002,6126.3,10501.36241002,14547.4149096
6526,9030.80389066,1244.786277449,741.3125289490022,1002.6806519000002,397.14376761999995,1483.9637507999996,971.9431502499999,1471.5144890600009,303.7244479,684.1,2349.1309361,5961.7,10020.11342953,13880.746312799998
6527,8495.85633311,1166.5013144470001,664.941237389001,923.2548545,380.59611237,1385.241271905999,907.8858853300001,1398.055752430001,276.6570452,633.8,2138.6831931,5715.1,9426.5632565,13058.508181000001
6528,7934.08748041,1101.128201926,596.6822429889993,846.3022923,367.02777323,1274.5795993639995,849.035157765,1323.0368779900016,240.6159621,580.8,1935.3918925,5390.4,8803.2535609,12195.044524199999
6529,7518.25181494,1058.014563566,581.3390630440005,789.4677883,396.74468909,1236.218194573996,809.0925244179999,1285.4385410800016,211.592061,537.0,1787.9592419,5096.0,8341.8637906,11555.886653700001
6530,7219.996904309999,1035.563249219,543.5500803319982,751.6129338,396.3352181,1212.0926623579976,786.992332223,1258.6606964400016,189.7850158,511.4,1691.3578119,4860.7,8010.935551,11097.4556223
6531,7017.04206693,1026.573869545,490.17305876999865,732.0161584,343.74357176,1151.4159920949992,772.0292654360001,1225.5684534300012,182.5059411,493.2,1608.1403559999999,4695.2,7785.747348299999,10785.50503
6532,6917.94055003,1028.24111468,459.11049669900376,724.17585,309.6222596,1128.2892771059953,768.633947834,1213.14594962,175.9443743,482.0,1565.1367303,4603.4,7675.789425399999,10633.181602299997
6533,7011.3399017,1051.657045268,490.0728933259987,730.680687,310.9506139,1157.6739241419973,782.898565891,1231.1586751300017,175.4757624,483.9,1582.5318329,4616.6,7779.4205213000005,10776.740550299999
6534,7457.587114399999,1139.373869545,564.3956814400012,773.7161584,352.1596836,1260.586388264999,848.58290353,1304.0128169700008,194.0059411,507.3,1653.316557,4827.1,8274.5533727,11462.6423184
6535,8194.222361499998,1266.064142609,655.7071637320001,847.6435682000001,358.32431940000004,1436.700188666999,966.4349132149999,1445.8293881300015,228.8838065,555.6,1770.0625092999999,5249.5,9091.8857857,12594.8833803
6536,8725.4212738,1337.733175523,706.0968636200013,900.7645286000002,315.10501940000006,1513.3170976859967,1040.691424367,1532.372838890003,247.8198212,598.2,1832.0825641000001,5647.5,9681.27665482,13411.359677399998
6537,9019.7163477,1328.745530653,707.6201246199993,932.5468279000002,339.0646493,1581.990307824998,1080.8280978930002,1578.5052777700018,256.6560463,624.3,1920.8931377,5948.6,10007.81126472,13863.7042632
6538,9191.30927676,1305.546372668,751.6446692449987,943.2952680999999,444.73610926000003,1658.8027421200004,1100.526063598,1626.3157139700013,260.8725552,638.9,2024.8938398,6119.8,10198.2019139,14127.450219600001
6539,9303.874239550001,1296.221609034,785.209478946997,961.9484753,443.08794243,1709.7865825160002,1112.6785410960001,1666.4138224300007,265.3178233,652.5,2061.3732256,6217.6,10323.09818021,14300.4675534
6540,9385.55247292,1304.886172301,777.6735368080001,973.7162636,430.21560666,1713.3902542589967,1111.178108345,1674.2956394500013,270.6598843,666.2,2095.2512005,6313.1,10413.72412896,14426.0106288
6541,9492.679259659999,1293.006519562,786.9241958100024,992.3920785,437.53350623999995,1719.171633660998,1111.502363116,1690.64481084,267.6029443,676.1,2152.7386148,6441.1,10532.58647607,14590.6692485
6542,9619.34124003,1324.316245898,807.5044118280059,1018.8646687999999,411.73768624,1723.5699698489966,1136.449763543,1717.8310844100015,268.4250789,688.0,2202.517757,6532.9,10673.12406681,14785.354335999999
6543,9738.87551496,1347.5241846550002,798.6678342669999,1055.1759902,455.77393189000003,1707.1112391009988,1138.52399786,1701.9102317300003,279.249632,699.3,2282.0462912000003,6576.4,10805.75312175,14969.083814599999
6544,9766.75276626,1383.419768582,804.8843549030063,1067.2050123000001,472.94296230000003,1708.4011691330015,1135.269523293,1685.4792537400008,279.83796,701.4,2332.4433287,6560.2,10836.68427583,15011.932389100002
6545,9812.686873620001,1435.627760312,812.775652355996,1082.9985279,442.72417058,1703.5800506229964,1137.8235746409998,1676.1302679000028,285.444795,702.0,2370.7952010999998,6528.0,10887.65039549,15082.535152999999
6546,9880.90166238,1464.329600865,818.1583741030017,1109.0419909,460.62467817,1702.0871189210002,1149.999566305,1662.284039600001,298.6246583,706.3,2393.233306,6485.5,10963.33800263,15187.384310099998
6547,9918.49371316,1491.8185721010002,821.6254248990039,1138.7600946000002,422.3078065,1708.3998132809959,1162.87350134,1661.0314934100006,319.8910489,717.4,2435.504745,6326.5,11005.048198249999,15245.164964099999
6548,9948.95805886,1498.577392128,834.4941873149995,1149.6565019,425.260577,1714.5957797559993,1193.783931838,1709.5566563500001,326.7188223,712.9,2425.622818,6231.0,11038.849863041,15291.9900109
6549,9638.0316705,1437.319388053,798.5911732989987,1111.6388901999999,434.79174549,1671.6343669809974,1163.420776012,1704.4603103500008,315.9045377,686.6,2335.3157351,6026.0,10693.86200158,14814.082359299999
6550,9126.10396416,1342.417422555,703.6706402310012,1044.0686565,374.24401259999996,1556.7917785619984,1091.928296245,1630.8555921599998,296.7976947,648.3,2180.4797519000003,5800.6,10125.853467541,14027.2267559
6551,8559.10812693,1263.146424342,627.9336976110008,957.5774623,344.7283819,1429.2398695140014,1008.643982714,1553.1830401900015,267.754837,602.2,1993.6923041,5519.5,9496.74417926,13155.728987699998
6552,7967.98368367,1184.387118864,561.8935844490038,877.8290922000001,323.8579583,1318.2763114130007,942.58624856,1446.8608922800013,236.6409569,554.4,1805.6511701,5172.7,8840.8630376,12247.1444926
6553,7537.4174246,1135.239202678,526.2378792600022,823.1627282000001,295.4161519,1249.2619313909972,896.0788993859999,1382.050356880001,208.3613995,515.5,1649.5732689000001,4855.3,8363.1289612,11585.345048299998
6554,7240.5352582000005,1106.370241913,471.8960818299993,786.0114266,278.1188438,1199.4898888459995,870.146430254,1337.9943337400011,194.8284963,492.8,1560.37759,4641.5,8033.7238468,11129.0239832
6555,7078.657128100001,1091.011829725,451.14298604000294,765.6936909,267.98414319999995,1164.561838393998,856.209546543,1316.818269000001,190.7134069,480.4,1506.7142893,4521.1,7854.1122374,10880.210113799998
6556,7015.194143799999,1093.179968449,442.1249211899961,760.5840168,251.6738596,1149.542944630999,851.4843419419999,1293.0150468200004,188.7506309,472.0,1483.7609362,4456.2,7783.6969882,10782.664689599998
6557,7099.301077,1115.410935835,473.04743516500184,765.2630564,277.4681421,1202.899466024998,869.297988186,1307.7791708000013,190.8146162,476.0,1528.2858561,4475.1,7877.017697,10911.9407797
6558,7537.0478396,1188.058727699,536.4422244599999,811.6775675000001,288.1144075,1294.404903018998,937.431468709,1394.6346257700006,209.6087802,505.8,1620.6272954,4713.0,8362.7188893,11584.7769801
6559,8413.3861307,1330.004731483,638.0230370899994,910.8308097,293.0355731,1474.9657499569973,1058.079371176,1547.5326335800023,246.3053628,570.4,1773.1919613,5233.5,9335.058582099999,12931.7478195
6560,9044.214538799999,1423.0253095379999,711.1647529730029,974.7977837000001,351.4878268,1591.683258538,1136.3977269299999,1636.1151670600013,267.039966,626.3,1920.82667,5740.6,10034.993191219999,13901.3590757
6561,9493.1016423,1466.66582584,735.7121318190053,1010.9404487,374.1669865,1643.5824527459993,1189.021110077,1685.279337590001,280.8168244,660.5,2044.7315491,6140.6,10533.05513036,14591.3184757
6562,9803.9752324,1480.720662271,747.2278057109958,1034.7356467,366.57171809999994,1683.8238029419963,1239.6388004980001,1738.8960174100002,288.5367508,686.9,2130.0821286,6398.6,10877.984405680001,15069.144979
6563,9970.3411777,1447.41267074,752.8925764410001,1048.4421311,370.603152,1719.7251366079984,1293.021474677,1813.2661472700013,291.0299159,702.6,2169.3734612999997,6533.3,11062.57546395,15324.856812900001
6564,10120.1286066,1432.686960642,733.9833964299996,1047.5825095999999,348.97236100000003,1746.3300574699983,1354.7611535279998,1859.621313690001,285.1941115,710.9,2160.2681353,6647.9,11228.771856,15555.0867325
6565,10321.182721500001,1415.8711132189997,731.3235146300033,1055.2258825,307.84035000000006,1791.7805280849975,1413.6157043810001,1909.6567105400013,276.0777377,723.7,2224.3656015,6795.4,11451.85111853,15864.1158379
6566,10590.13483963,1393.354153704,739.8616345999997,1078.560007,308.5649007,1856.503741445999,1471.1670421860001,1958.3743935900009,294.2502629,743.6,2314.413864,6990.0,11750.266487666,16277.5071707
6567,10899.160506659999,1394.719663634,725.5186875200043,1157.4406239,254.50089490000002,1859.884436373999,1510.8690836179999,1959.5096456800009,316.8733964,776.9,2433.9335680000004,7172.3,12093.145404179999,16752.4933351
6568,11261.247986999999,1454.888288209,724.168437069998,1230.9829126999998,204.17890639999996,1866.3335241299974,1537.369230536,1949.0309736200009,341.5967271,812.6,2556.0385,7397.5,12494.898967534,17309.037866199997
6569,11518.37339194,1521.149841778,717.2766690900025,1305.5534174999998,210.77941590000006,1887.2544926460007,1525.8969589080002,1896.5180367800015,356.5031546,836.1,2668.896584,7573.5,12780.192033053001,17704.251018400002
6570,11605.85938726,1537.172203008,725.7651778000003,1342.3512958000001,184.30756499999995,1884.7730631890017,1512.506965512,1873.6842117500012,365.4383002,841.1,2691.7071,7612.6,12877.261970248,17838.7208759
6571,11508.60579491,1579.346882236,772.823950970003,1368.2739707,242.83140260000005,1963.4877641130001,1492.196897885,1858.157612870001,366.0854404,836.2,2726.426848,7394.9,12769.354406184,17689.2377862
6572,11551.05524506,1620.589695385,754.5196617500053,1396.1566071,200.121262,1909.485360551999,1440.2124702679998,1846.775193,373.1727655,844.5,2714.850319,7337.1,12816.45412133,17754.4844793
6573,11201.00566865,1571.532176485,711.5680657300006,1357.4695058,164.62930790000007,1782.020714626,1371.133506648,1790.71529134,357.8564669,819.0,2597.674964,7161.3,12428.05720453,17216.442746799996
6574,10632.32030087,1475.948107274,668.03485899,1273.1743428,195.1677479,1662.8270220540014,1284.119757142,1718.107052070001,338.3878549,778.7,2460.366591,6904.8,11797.07329854,16342.348105300001
6575,9938.345695490001,1392.34569668,642.7458723500017,1165.0432477,214.88998309999997,1589.623474265996,1177.066203511,1639.1197323400015,311.0860748,724.2,2293.908288,6549.8,11027.07492623,15275.678342
6576,9235.02587601,1311.991987213,551.5534970899993,1053.8269401,254.89393209999997,1473.6121547469977,1086.9893512590002,1550.1202580800011,274.6802524,663.2,2109.9316273,6102.6,10246.70759308,14194.644564
6577,8669.98355816,1253.927904011,555.0691523199971,977.1378453,286.4231052,1428.6058867729964,1023.2261324980001,1487.1052516500006,242.9510181,621.2,1944.0991588000002,5702.9,9619.765830249999,13326.149454600001
6578,8287.19933072,1218.75783391,550.7546592400005,928.7469331,323.60809869999997,1400.6590286509995,979.143066614,1433.43923796,230.7099895,596.6,1832.8478196,5428.0,9195.04822681,12737.7931071
6579,8077.327977800001,1194.7003155099999,531.368690380005,897.0598318,313.8232383,1361.0285592970004,948.720543656,1394.519117180002,216.9936909,580.6,1774.4026795999998,5293.3,8962.185817599999,12415.2115263
6580,7965.924569299999,1183.675551976,542.4880423530022,884.8130389,326.3561784,1358.710856243998,935.624803426,1375.436460210001,216.238959,568.7,1780.1561097,5214.9,8838.578349200001,12243.9795419
6581,8010.6443257,1188.294164032,576.6694487730008,893.3097792,343.81059496,1405.9910700349976,947.962690539,1403.6369505899995,216.8667192,572.4,1825.9919165,5223.2,8888.197081499999,12312.7157931
6582,8480.175379799999,1258.241955395,655.7863266939994,946.4242902,376.94778610000003,1498.295263681001,1009.06347682,1508.1720620600022,241.0608833,610.6,1958.0912881999998,5501.5,9409.164480200001,13034.405853800003
6583,9426.6819787,1400.336645332,769.4367387090032,1054.3226779,407.25844983999997,1712.7953457219958,1120.833038863,1661.7184627500014,285.4504206,685.3,2187.2148865999998,6113.8,10459.359303109999,14489.2285013
6584,10106.242777899999,1491.5074660250002,848.6019762979997,1111.0049071,451.76835682,1851.8270966989992,1195.22171289,1740.2560183300006,298.2840168,753.1,2358.0617822,6705.1,11213.36485332,15533.743606100003
6585,10539.1849381,1518.865877914,864.5589841769989,1164.7226428000001,396.04685567999996,1876.0407138249986,1214.4281640099998,1762.342502430001,318.0991062,798.4,2479.6951529999997,7201.2,11693.73510719,16199.1949216
6586,10932.4759336,1518.449000763,856.1496611780002,1231.9049772,446.80394856,1855.4652268469993,1238.792327876,1759.9871007500005,330.1866456,858.5,2585.861111,7611.7,12130.11047906,16803.700628
6587,11350.529108000002,1522.287013317,867.5903907450027,1308.2647038,436.03076656,1887.899464826996,1242.158522341,1773.0389138700007,352.5763933,914.6,2776.3538310000004,7972.8,12593.96068732,17446.266911
6588,11691.3390652,1532.0411450700003,869.6818524999945,1353.3418657000002,426.94556855,1880.7043101419972,1223.1639654370001,1780.4159339200019,367.3771068,942.0,3057.142538,8249.5,12972.10580137,17970.1069358
6589,11989.805167,1517.825919759,838.5834489820014,1457.0550647999999,453.67890951,1870.632021374996,1203.324573984,1777.2231460300025,374.9649317,989.8,3209.52865,8569.7,13303.26837616,18428.8625783
6590,12297.4052916,1474.608607306,835.9738383050013,1545.0801711999998,468.32730012,1838.5845607519993,1186.7497253299998,1747.4368190800021,409.9278504,1041.7,3466.982556,8832.7,13644.56558355,18901.657618499998
6591,12447.7734964,1438.162198208,800.0612609559994,1576.1357168,436.71747977,1783.5311282049952,1162.034292637,1697.7297756000012,415.9393796,1076.4,3700.822102,8982.6,13811.406372579999,19132.7802214
6592,12551.94360381,1424.5463200949998,776.3161691150017,1533.613074,453.77086288,1742.9417629349973,1145.381988972,1670.62925595,420.6902734,1032.4,3899.6102929999997,9185.2,13926.988134649999,19292.894297
6593,12485.89352523,1444.639019144,790.7257469190002,1540.3930357,456.84245817000004,1745.422749006997,1135.599635973,1668.7076606000005,422.9580684,1027.7,3745.573164,9194.4,13853.702383880001,19191.372394200003
6594,12338.534797680002,1430.3056787469998,772.2209602839977,1511.6436383,449.43329226000003,1735.1085883610015,1135.31403369,1655.9688668500014,428.2864353,1039.5,3628.918506,9061.7,13690.200757850002,18964.875496200002
6595,12089.434662239999,1439.427812287,772.749172954002,1448.0807219999997,446.89524642999993,1722.2621842730005,1148.275417187,1630.90189239,413.2270768,1037.7,3599.947142,8679.3,13413.81211608,18581.9975359
6596,11870.376487500002,1456.1393274010002,786.2519697679995,1397.5145811,439.57201030000004,1713.773255388998,1159.558323618,1652.0494849000013,398.3467928,998.2,3489.827588,8382.8,13170.75648308,18245.2954026
6597,11353.908168400001,1398.6118821979999,741.3565403459959,1301.375885,413.6441782,1645.7169179579998,1120.036315268,1637.4429276300007,378.3956887,930.1,3255.436331,8009.8,12597.709916830001,17451.4606703
6598,10639.131220399999,1320.8331228490001,692.0266300259971,1183.3823344,351.5574581,1537.4971635609988,1050.144891536,1591.3970423300018,349.8375394,858.5,2982.9404839999997,7499.5,11804.630344,16352.816788299999
